,lm_id,name,abbrev
20208,LMGP10010410,"PA(18:3(9Z,12Z,15Z)/19:1(9Z))",PA 37:4
20209,LMGP06010073,PI(14:0/21:0),PI 35:0
20210,LMGP10010264,PA(17:1(9Z)/20:0),PA 37:1
20211,LMGP10010185,PA(15:1(9Z)/22:0),PA 37:1
20212,LMGP10010288,"PA(17:2(9Z,12Z)/18:2(9Z,12Z))",PA 35:4
20213,LMGP10010297,"PA(17:2(9Z,12Z)/20:3(8Z,11Z,14Z))",PA 37:5
20214,LMGP10010331,PA(18:1(9Z)/19:1(9Z)),PA 37:2
20215,LMGP10010481,PA(19:1(9Z)/14:1(9Z)),PA 33:2
20216,LMGP10010498,PA(19:1(9Z)/20:1(11Z)),PA 39:2
20217,LMGP10010504,PA(19:1(9Z)/22:0),PA 41:1
20218,LMGP10010523,PA(20:0/22:1(11Z)),PA 42:1
20219,LMGP10010765,"PA(22:2(13Z,16Z)/17:2(9Z,12Z))",PA 39:4
20220,LMGP10010616,"PA(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",PA 42:7
20221,LMGP10010692,PA(21:0/20:1(11Z)),PA 41:1
20222,LMGP10020010,"PA(O-16:0/17:2(9Z,12Z))",PA O-33:2
20223,LMGP10020037,"PA(O-18:0/20:3(8Z,11Z,14Z))",PA O-38:3
20224,LMGP10020055,"PA(O-20:0/18:3(6Z,9Z,12Z))",PA O-38:3
20225,LMGP10020065,"PA(O-20:0/20:5(5Z,8Z,11Z,14Z,17Z))",PA O-40:5
20226,LMGP10020004,PA(O-16:0/14:0),PA O-30:0
20227,LMGP10010571,"PA(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))",PA 38:5
20228,LMGP10020050,PA(O-20:0/17:1(9Z)),PA O-37:1
20229,LMGP10010530,PA(20:1(11Z)/15:0),PA 35:1
20230,LMGP10010911,PA(16:0/16:1(9Z)),PA 32:1
20231,LMGP10010920,PA(15:0/13:0),PA 28:0
20232,LMGP10030071,"PA(P-20:0/18:3(9Z,12Z,15Z))",PA O-38:4
20233,LMGP10010883,"PA(18:0/22:4(7Z,10Z,13Z,16Z))",PA 40:4
20234,LMGP10010919,PA(15:0/16:0),PA 31:0
20235,LMGP06010128,"PI(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PI 37:6
20236,LMGP10020088,PA(O-18:0/20:0),PA O-38:0
20237,LMGP06010309,"PI(18:2(9Z,12Z)/13:0)",PI 31:2
20238,LMGP06010449,PI(19:1(9Z)/13:0),PI 32:1
20239,LMGP06010369,"PI(18:3(9Z,12Z,15Z)/15:0)",PI 33:3
20240,LMGP06010378,"PI(18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))",PI 36:7
20241,LMGP06010536,"PI(20:2(11Z,14Z)/17:2(9Z,12Z))",PI 37:4
20242,LMGP06010566,"PI(20:3(8Z,11Z,14Z)/17:1(9Z))",PI 37:4
20243,LMGP06010597,"PI(20:4(5Z,8Z,11Z,14Z)/17:2(9Z,12Z))",PI 37:6
20244,LMGP06010704,"PI(22:1(11Z)/17:2(9Z,12Z))",PI 39:3
20245,LMGP06010644,"PI(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z))",PI 42:7
20246,LMGP06010528,"PI(20:2(11Z,14Z)/14:0)",PI 34:2
20247,LMGP06010669,"PI(21:0/22:2(13Z,16Z))",PI 43:2
20248,LMGP06010754,"PI(22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",PI 44:6
20249,LMGP06010790,"PI(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/15:0)",PI 37:6
20250,LMGP06010771,"PI(22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",PI 40:7
20251,LMGP06010838,PI(19:0/18:0),PI 37:0
20252,LMGP06010860,PI(18:0/12:0),PI 30:0
20253,LMGP04010065,PG(12:0/22:1(11Z)),PG 34:1
20254,LMGP04010071,PG(13:0/15:1(9Z)),PG 28:1
20255,LMGP04010060,"PG(12:0/20:2(11Z,14Z))",PG 32:2
20256,LMGP04010107,"PG(14:0/22:2(13Z,16Z))",PG 36:2
20257,LMGP04010118,"PG(14:1(9Z)/17:2(9Z,12Z))",PG 31:3
20258,LMGP04010170,PG(15:1(9Z)/17:1(9Z)),PG 32:2
20259,LMGP04010120,PG(14:1(9Z)/18:1(9Z)),PG 32:2
20260,LMGP04010256,PG(17:1(9Z)/17:0),PG 34:1
20261,LMGP04010213,"PG(16:1(9Z)/18:3(9Z,12Z,15Z))",PG 34:4
20262,LMGP04010268,"PG(17:1(9Z)/20:2(11Z,14Z))",PG 37:3
20263,LMGP04010270,"PG(17:1(9Z)/20:4(5Z,8Z,11Z,14Z))",PG 37:5
20264,LMGP04010348,"PG(18:2(9Z,12Z)/17:1(9Z))",PG 35:3
20265,LMGP04010429,"PG(18:4(6Z,9Z,12Z,15Z)/15:0)",PG 33:4
20266,LMGP04010354,"PG(18:2(9Z,12Z)/19:0)",PG 37:2
20267,LMGP04010563,"PG(20:2(11Z,14Z)/15:1(9Z))",PG 35:3
20268,LMGP04010510,"PG(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PG 41:7
20269,LMGP04010761,"PG(22:2(13Z,16Z)/15:1(9Z))",PG 37:3
20270,LMGP04010774,"PG(22:2(13Z,16Z)/19:1(9Z))",PG 41:3
20271,LMGP04010820,"PG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:1(9Z))",PG 36:7
20272,LMGP04010763,"PG(22:2(13Z,16Z)/16:1(9Z))",PG 38:3
20273,LMGP04010804,"PG(22:4(7Z,10Z,13Z,16Z)/19:0)",PG 41:4
20274,LMGP04010796,"PG(22:4(7Z,10Z,13Z,16Z)/17:1(9Z))",PG 39:5
20275,LMGP04020004,PG(O-16:0/14:1(9Z)),PG O-30:1
20276,LMGP04020023,PG(O-18:0/15:1(9Z)),PG O-33:1
20277,LMGP04010853,PG(21:0/14:0),PG 35:0
20278,LMGP03010069,PS(13:0/14:0),PS 27:0
20279,LMGP04010909,PG(16:0/17:0),PG 33:0
20280,LMGP03010049,PS(12:0/16:1(9Z)),PS 28:1
20281,LMGP03010132,"PS(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",PS 34:6
20282,LMGP03010068,PS(13:0/12:0),PS 25:0
20283,LMGP04030084,"PG(P-20:0/22:2(13Z,16Z))",PG O-42:3
20284,LMGP04020087,PG(O-18:0/18:0),PG O-36:0
20285,LMGP03010267,PS(17:1(9Z)/20:1(11Z)),PS 37:2
20286,LMGP03010287,"PS(17:2(9Z,12Z)/17:1(9Z))",PS 34:3
20287,LMGP03010302,"PS(17:2(9Z,12Z)/21:0)",PS 38:2
20288,LMGP03010212,"PS(16:1(9Z)/18:3(6Z,9Z,12Z))",PS 34:4
20289,LMGP03010456,PS(19:0/14:1(9Z)),PS 33:1
20290,LMGP03010412,"PS(18:3(9Z,12Z,15Z)/19:1(9Z))",PS 37:4
20291,LMGP03010462,PS(19:0/18:1(9Z)),PS 37:1
20292,LMGP03010499,PS(19:1(9Z)/20:0),PS 39:1
20293,LMGP03010409,"PS(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))",PS 36:6
20294,LMGP03010652,"PS(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)",PS 35:5
20295,LMGP03010647,"PS(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",PS 42:8
20296,LMGP03010561,"PS(20:2(11Z,14Z)/14:1(9Z))",PS 34:3
20297,LMGP03010557,"PS(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PS 42:7
20298,LMGP03020050,"PS(O-20:0/17:2(9Z,12Z))",PS O-37:2
20299,LMGP03020053,"PS(O-20:0/18:2(9Z,12Z))",PS O-38:2
20300,LMGP03020067,"PS(O-20:0/22:2(13Z,16Z))",PS O-42:2
20301,LMGP03030032,PS(P-18:0/15:0),PS O-33:1
20302,LMGP03030072,"PS(P-20:0/18:4(6Z,9Z,12Z,15Z))",PS O-38:5
20303,LMGP03030042,"PS(P-18:0/18:3(9Z,12Z,15Z))",PS O-36:4
20304,LMSL03000032,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20305,LMGP03020091,PS(O-16:0/20:0),PS O-36:0
20306,LMSL03000048,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
20307,LMSL03000082,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20308,LMSL03000121,"PAT16(22:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
20309,LMSL03000190,"PAT16(24:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
20310,LMSL03000194,"PAT16(24:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
20311,LMSL03000204,"PAT16(24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
20312,LMSL03000269,"PAT16(24:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
20313,LMSL03000337,"PAT16(25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20314,LMSL03000338,"PAT16(25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
20315,LMSL03000356,"PAT16(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
20316,LMSL03000362,"PAT16(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20317,LMSL03000404,"PAT16(26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
20318,LMSL03000498,"PAT16(26:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
20319,LMSL03000518,"PAT16(26:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
20320,LMSL03000644,"PAT16(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
20321,LMSL03000707,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20322,LMSL03000772,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20323,LMSL03000651,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
20324,LMSL03000653,"PAT18(22:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
20325,LMSL03000807,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20326,LMSL03000827,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20327,LMSL03000828,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
20328,LMSL03000926,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S]))",
20329,LMSL03000988,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S]))",
20330,LMSL03000989,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
20331,LMSL03000779,"PAT18(24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S]))",
20332,LMSL03001027,"PAT18(26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20333,LMSL03001155,"PAT18(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
20334,LMSL03001157,"PAT18(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20335,LMSL03001005,"PAT18(25:1(2E)(2Me,4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
20336,LMSL03001212,"PAT18(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/25:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S])/22:1(2E)(2Me,4Me[S],6Me[S]))",
20337,LMSL03001255,"PAT18(24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:0(2Me[S],3OH[S],4Me[S],6Me[S])/24:1(2E)(2Me,4Me[S],6Me[S])/26:1(2E)(2Me,4Me[S],6Me[S]))",
20338,LMST01031048,,ST 27:2;O
20339,LMST01040178,,ST 30:0;O
20340,LMST01031074,,ST 29:0;O
20341,LMFA03110113,"ent-8,15-diepi-15-F2c-IsoP",FA 20:3;O3
20342,LMFA03010218,PGI2-EA,
20343,LMST01010342,17(20)-Dehydrocryptogenin ,ST 27:4;O4
20344,LMFA08020152,15-HETE-VA,NA 28:8;O3
20345,LMFA03110116,ent-15-E2t-IsoP,FA 20:4;O3
20346,LMFA03070043,18R-HpEPE,FA 20:5;O2
20347,LMFA03110154,"ent-8,11-diepi-8-F2t-IsoP",FA 20:3;O3
20348,LMFA03110159,ent-5-epi-12-F2c-IsoP,FA 20:3;O3
20349,LMFA07010077,tetradecanyl 10-methyl-hexadecanoate,WE 31:0
20350,LMFA07010078,tetradecanyl 14-methyl-hexadecanoate,WE 31:0
20351,LMFA07010080,tetradecanyl heptadecanoate,WE 31:0
20352,LMFA07010041,Lauryl arachidate,WE 32:0
20353,LMFA02000079,8-HpOME(6E),FA 18:1;O2
20354,LMFA07010035,Myristyl myristate,WE 28:0
20355,LMFA07010158,Palmitoleyl arachidate,WE 36:1
20356,LMFA12000043,Butan-2-one ,
20357,LMFA12000029,4-Hydroxyhexan-3-one ,
20358,LMFA12000017,"3E,5E-Octadien-2-one",
20359,LMFA11000071,11Z-Heptacosene,
20360,LMFA12000053,Nonan-3-one,
20361,LMFA11000105,9Z-Eicosene,
20362,LMFA11000152,"9Z,19Z-Hentriacontadiene",
20363,LMFA11000193,"11,15,23-Trimethylheptatriacontane",
20364,LMFA11000223,"12,16-Dimethyldotriacontane",
20365,LMFA11000087,6Z-Nonadecen-9-yne,
20366,LMFA11000127,"1,7Z,13Z-Pentacosatriene",
20367,LMFA11000187,10-Methylpentacosane,
20368,LMFA11000265,13-Methyloctacosane,
20369,LMFA11000356,"3,11-Dimethylheptacosane",
20370,LMFA11000400,3-Methylnonadecane,
20371,LMFA07010614,"(E)-3,7-Dimethyl-2,6-octadienyl propionate",SFE 13:2
20372,LMFA07010668,Isopropyl 7Z-tetradecenoate ,SFE 17:1
20373,LMFA07040011,cis-2-Methyl-5-hexanolide,FA 7:1
20374,LMFA05000505,6-Methylnonan-3-ol,FOH 10:0
20375,LMFA05000464,3Z-Hexen-3-ol,FOH 6:1
20376,LMFA07040016,gamma-octanolide,FA 8:1
20377,LMFA05000531,Heptadecan-2-ol,FOH 17:0
20378,LMGL02010348,DG(12:0/22:1(11Z)/0:0)[iso2],DG 34:1
20379,LMFA12000317,"(3S,4R)-(6R,7S)-Diepoxy-9Z-heneicosene",
20380,LMPK09000009,,
20381,LMFA12000295,"9S,10R-Epoxy-3Z,6Z-nonadecadiene",
20382,LMGL02010419,DG(14:1(9Z)/22:0/0:0)[iso2],DG 36:1
20383,LMGL02010466,DG(15:1(9Z)/21:0/0:0)[iso2],DG 36:1
20384,LMGL02010528,DG(19:1(9Z)/18:1(9Z)/0:0)[iso2],DG 37:2
20385,LMGL02010535,"DG(19:1(9Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]",DG 39:4
20386,LMGL02010536,"DG(19:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]",DG 39:5
20387,LMGL02010506,"DG(18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/0:0)[iso2]",DG 36:7
20388,LMGL02010448,"DG(15:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",DG 37:5
20389,LMGL03012725,TG(13:0/15:1(9Z)/15:1(9Z))[iso3],TG 43:2
20390,LMGL03012884,TG(15:0/15:0/19:1(9Z))[iso3],TG 49:1
20391,LMGL03012873,TG(15:0/15:0/16:1(9Z))[iso3],TG 46:1
20392,LMGL03012774,"TG(14:0/14:0/20:5(5Z,8Z,11Z,14Z,17Z))[iso3]",TG 48:5
20393,LMGL03012778,"TG(14:0/14:0/22:2(13Z,16Z))[iso3]",TG 50:2
20394,LMGL03012684,TG(12:0/22:0/22:0)[iso3],TG 56:0
20395,LMGL03012945,"TG(15:1(9Z)/15:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))[iso3]",TG 50:7
20396,LMGL03012966,TG(15:1(9Z)/19:1(9Z)/19:1(9Z))[iso3],TG 53:3
20397,LMGL03012987,TG(16:0/19:1(9Z)/19:1(9Z))[iso3],TG 54:2
20398,LMGL03012996,TG(16:1(9Z)/22:1(11Z)/22:1(11Z))[iso3],TG 60:3
20399,LMGL03013083,"TG(18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z)/22:1(11Z))[iso3]",TG 58:7
20400,LMGL03013104,"TG(18:4(6Z,9Z,12Z,15Z)/19:1(9Z)/19:1(9Z))[iso3]",TG 56:6
20401,LMGL03012915,"TG(15:0/20:2(11Z,14Z)/20:2(11Z,14Z))[iso3]",TG 55:4
20402,LMGL03013131,TG(19:1(9Z)/19:1(9Z)/22:1(11Z))[iso3],TG 60:3
20403,LMGL03013153,TG(20:1(11Z)/20:1(11Z)/22:1(11Z))[iso3],TG 62:3
20404,LMGL03013259,TG(12:0/14:1(9Z)/21:0)[iso6],TG 47:1
20405,LMGL03013256,"TG(12:0/14:1(9Z)/20:3(8Z,11Z,14Z))[iso6]",TG 46:4
20406,LMGL03013250,"TG(12:0/14:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",TG 44:5
20407,LMGL03013226,"TG(12:0/14:0/20:2(11Z,14Z))[iso6]",TG 46:2
20408,LMGL03013218,"TG(12:0/14:0/18:2(9Z,12Z))[iso6]",TG 44:2
20409,LMGL03013201,TG(12:0/13:0/22:0)[iso6],TG 47:0
20410,LMGL03013514,"TG(12:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))[iso6]",TG 52:5
20411,LMGL03013268,TG(12:0/15:0/16:0)[iso6],TG 43:0
20412,LMGL03013399,"TG(12:0/17:1(9Z)/18:2(9Z,12Z))[iso6]",TG 47:3
20413,LMGL03013402,"TG(12:0/17:1(9Z)/18:4(6Z,9Z,12Z,15Z))[iso6]",TG 47:5
20414,LMGL03013406,TG(12:0/17:1(9Z)/20:1(11Z))[iso6],TG 49:2
20415,LMGL03013415,"TG(12:0/17:1(9Z)/22:3(10Z,13Z,16Z))[iso6]",TG 51:4
20416,LMGL03013422,"TG(12:0/17:2(9Z,12Z)/18:3(6Z,9Z,12Z))[iso6]",TG 47:5
20417,LMGL03013753,TG(13:0/15:0/22:1(11Z))[iso6],TG 50:1
20418,LMGL03013529,"TG(12:0/18:3(9Z,12Z,15Z)/22:0)[iso6]",TG 52:3
20419,LMGL03013773,TG(13:0/15:1(9Z)/20:1(11Z))[iso6],TG 48:2
20420,LMGL03013824,TG(13:0/16:1(9Z)/20:1(11Z))[iso6],TG 49:2
20421,LMGL03014097,"TG(13:0/20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z))[iso6]",TG 55:7
20422,LMGL03014068,"TG(13:0/20:1(11Z)/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 55:5
20423,LMGL03014004,"TG(13:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))[iso6]",TG 51:5
20424,LMGL03013972,"TG(13:0/18:3(6Z,9Z,12Z)/20:2(11Z,14Z))[iso6]",TG 51:5
20425,LMGL03014142,TG(14:0/14:1(9Z)/17:1(9Z))[iso6],TG 45:2
20426,LMGL03014192,"TG(14:0/15:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 51:5
20427,LMGL03014234,TG(14:0/16:0/20:1(11Z))[iso6],TG 50:1
20428,LMGL03014557,"TG(14:0/22:1(11Z)/22:2(13Z,16Z))[iso6]",TG 58:3
20429,LMGL03014495,"TG(14:0/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6]",TG 54:4
20430,LMGL03014447,"TG(14:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))[iso6]",TG 54:6
20431,LMGL03014667,"TG(14:1(9Z)/16:1(9Z)/20:3(8Z,11Z,14Z))[iso6]",TG 50:5
20432,LMGL03014857,"TG(14:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 54:11
20433,LMGL03014799,"TG(14:1(9Z)/18:2(9Z,12Z)/21:0)[iso6]",TG 53:3
20434,LMGL03014701,"TG(14:1(9Z)/17:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 53:7
20435,LMGL03014901,"TG(14:1(9Z)/20:1(11Z)/20:3(8Z,11Z,14Z))[iso6]",TG 54:5
20436,LMGL03015286,"TG(15:0/20:1(11Z)/22:3(10Z,13Z,16Z))[iso6]",TG 57:4
20437,LMGL03015452,"TG(15:1(9Z)/17:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 54:7
20438,LMGL03015480,"TG(15:1(9Z)/18:0/18:4(6Z,9Z,12Z,15Z))[iso6]",TG 51:5
20439,LMGL03015510,TG(15:1(9Z)/18:1(9Z)/22:0)[iso6],TG 55:2
20440,LMGL03015543,"TG(15:1(9Z)/18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))[iso6]",TG 53:7
20441,LMGL03015338,"TG(15:0/22:0/22:4(7Z,10Z,13Z,16Z))[iso6]",TG 59:4
20442,LMGL03015558,"TG(15:1(9Z)/18:3(9Z,12Z,15Z)/20:1(11Z))[iso6]",TG 53:5
20443,LMGL03015573,"TG(15:1(9Z)/18:4(6Z,9Z,12Z,15Z)/20:0)[iso6]",TG 53:5
20444,LMGL03015765,"TG(16:0/18:4(6Z,9Z,12Z,15Z)/22:0)[iso6]",TG 56:4
20445,LMGL03015749,"TG(16:0/18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z))[iso6]",TG 56:6
20446,LMGL03015812,"TG(16:1(9Z)/17:2(9Z,12Z)/19:1(9Z))[iso6]",TG 52:4
20447,LMGL03015857,"TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:1(11Z))[iso6]",TG 56:6
20448,LMGL03015872,TG(16:1(9Z)/19:1(9Z)/22:0)[iso6],TG 57:2
20449,LMGL03015878,"TG(16:1(9Z)/19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]",TG 57:8
20450,LMGL03015896,TG(17:0/17:1(9Z)/22:1(11Z))[iso6],TG 56:2
20451,LMGL03015911,"TG(17:0/18:2(9Z,12Z)/19:1(9Z))[iso6]",TG 54:3
20452,LMGL03015847,"TG(16:1(9Z)/18:4(6Z,9Z,12Z,15Z)/19:0)[iso6]",TG 53:5
20453,LMGL03015966,TG(17:0/20:0/22:1(11Z))[iso6],TG 59:1
20454,LMGL03016031,"TG(17:1(9Z)/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 57:10
20455,LMGL03016035,TG(17:1(9Z)/19:1(9Z)/20:0)[iso6],TG 56:2
20456,LMGL03016069,"TG(17:2(9Z,12Z)/18:1(9Z)/19:1(9Z))[iso6]",TG 54:4
20457,LMGL03016078,"TG(17:2(9Z,12Z)/18:3(6Z,9Z,12Z)/19:1(9Z))[iso6]",TG 54:6
20458,LMGL03016166,"TG(18:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]",TG 58:8
20459,LMGL03016274,TG(18:1(9Z)/20:0/22:1(11Z))[iso6],TG 60:2
20460,LMGL03016344,"TG(18:2(9Z,12Z)/20:3(8Z,11Z,14Z)/22:1(11Z))[iso6]",TG 60:6
